id;1;2;3;4;5;source;target;weight;Alexa;Circulation
;;;;;6225;Washington Post;service;1;;
;;;;;6226;Washington Post;service;1;;
;;;;;6227;Washington Post;service;1;;
;;;;;6228;Washington Post;service;1;;
;;;;;6229;Washington Post;service;1;;
;;;;;6230;Washington Post;service;1;;
;;;;;6231;Washington Post;service;1;;
;;;;;6232;Washington Post;service;1;;
;;;;;6233;Washington Post;service;1;;
;;;;;6234;Washington Post;service;1;;
;;;;;6235;Washington Post;service;1;;
;;;;;6236;Washington Post;service;1;;
;;;;;6237;Washington Post;service;1;;
;;;;;6238;Washington Post;service;1;;
;;;;;6239;Washington Post;service;1;;
;;;;;6240;Washington Post;service;1;;
;;;;;6241;Washington Post;service;1;;
;;;;;6242;Washington Post;service;1;;
;;;;;6243;Washington Post;service;1;;
;;;;;6244;Washington Post;service;1;;
;;;;;6245;Washington Post;service;1;;
;;;;;6246;Washington Post;service;1;;
;;;;;6247;Washington Post;service;1;;
;;;;;6248;Washington Post;service;1;;
;;;;;6249;Washington Post;service;1;;
;;;;;6250;Washington Post;service;1;;
;;;;;6251;Washington Post;service;1;;
;;;;;6252;Washington Post;service;1;;
;;;;;6253;Washington Post;service;1;;
;;;;;6254;Washington Post;people;1;;
;;;;;6255;Washington Post;people;1;;
;;;;;6256;Washington Post;people;1;;
;;;;;6257;Washington Post;people;1;;
;;;;;6258;Washington Post;people;1;;
;;;;;6259;Washington Post;people;1;;
;;;;;6260;Washington Post;people;1;;
;;;;;6261;Washington Post;people;1;;
;;;;;6262;Washington Post;people;1;;
;;;;;6263;Washington Post;people;1;;
;;;;;6264;Washington Post;people;1;;
;;;;;6265;Washington Post;people;1;;
;;;;;6266;Washington Post;people;1;;
;;;;;6267;Washington Post;people;1;;
;;;;;6268;Washington Post;people;1;;
;;;;;6269;Washington Post;people;1;;
;;;;;6270;Washington Post;people;1;;
;;;;;6271;Washington Post;people;1;;
;;;;;6272;Washington Post;people;1;;
;;;;;6273;Washington Post;people;1;;
;;;;;6274;Washington Post;people;1;;
;;;;;6275;Washington Post;people;1;;
;;;;;6276;Washington Post;people;1;;
;;;;;6277;Washington Post;people;1;;
;;;;;6278;Washington Post;people;1;;
;;;;;6279;Washington Post;people;1;;
;;;;;6280;Washington Post;people;1;;
;;;;;6281;Washington Post;people;1;;
;;;;;6282;Washington Post;people;1;;
;;;;;6283;Washington Post;people;1;;
;;;;;6284;Washington Post;people;1;;
;;;;;6285;Washington Post;people;1;;
;;;;;6286;Washington Post;people;1;;
;;;;;6287;Washington Post;people;1;;
;;;;;6288;Washington Post;people;1;;
;;;;;6289;Washington Post;people;1;;
;;;;;6290;Washington Post;people;1;;
;;;;;6291;Washington Post;people;1;;
;;;;;6292;Washington Post;people;1;;
;;;;;6293;Washington Post;people;1;;
;;;;;6294;Washington Post;people;1;;
;;;;;6295;Washington Post;people;1;;
;;;;;6296;Washington Post;people;1;;
;;;;;6297;Washington Post;people;1;;
;;;;;6298;Washington Post;people;1;;
;;;;;6299;Washington Post;people;1;;
;;;;;6300;Washington Post;people;1;;
;;;;;6301;Washington Post;people;1;;
;;;;;6302;Washington Post;people;1;;
;;;;;6303;Washington Post;people;1;;
;;;;;6304;Washington Post;people;1;;
;;;;;6305;Washington Post;people;1;;
;;;;;6306;Washington Post;people;1;;
;;;;;6307;Washington Post;people;1;;
;;;;;6308;Washington Post;people;1;;
;;;;;6309;Washington Post;people;1;;
;;;;;6310;Washington Post;people;1;;
;;;;;6311;Washington Post;people;1;;
;;;;;6312;Washington Post;people;1;;
;;;;;6313;Washington Post;people;1;;
;;;;;6314;Washington Post;people;1;;
;;;;;6315;Washington Post;people;1;;
;;;;;6316;Washington Post;people;1;;
;;;;;6317;Washington Post;people;1;;
;;;;;6318;Washington Post;people;1;;
;;;;;6319;Washington Post;people;1;;
;;;;;6320;Washington Post;people;1;;
;;;;;6321;Washington Post;people;1;;
;;;;;6322;Washington Post;people;1;;
;;;;;6323;Washington Post;people;1;;
;;;;;6324;Washington Post;people;1;;
;;;;;6325;Washington Post;people;1;;
;;;;;6326;Washington Post;people;1;;
;;;;;6327;Washington Post;people;1;;
;;;;;6328;Washington Post;people;1;;
;;;;;6329;Washington Post;people;1;;
;;;;;6330;Washington Post;people;1;;
;;;;;6331;Washington Post;people;1;;
;;;;;6332;Washington Post;people;1;;
;;;;;6333;Washington Post;people;1;;
;;;;;6334;Washington Post;people;1;;
;;;;;6335;Washington Post;people;1;;
;;;;;6336;Washington Post;people;1;;
;;;;;6337;Washington Post;people;1;;
;;;;;6338;Washington Post;people;1;;
;;;;;6339;Washington Post;people;1;;
;;;;;6340;Washington Post;people;1;;
;;;;;6341;Washington Post;people;1;;
;;;;;6342;Washington Post;people;1;;
;;;;;6343;Washington Post;people;1;;
;;;;;6344;Washington Post;people;1;;
;;;;;6345;Washington Post;people;1;;
;;;;;6346;Washington Post;people;1;;
;;;;;6347;Washington Post;people;1;;
;;;;;6348;Washington Post;people;1;;
;;;;;6349;Washington Post;people;1;;
;;;;;6350;Washington Post;people;1;;
;;;;;6351;Washington Post;people;1;;
;;;;;6352;Washington Post;people;1;;
;;;;;6353;Washington Post;people;1;;
;;;;;6354;Washington Post;people;1;;
;;;;;6355;Washington Post;people;1;;
;;;;;6356;Washington Post;people;1;;
;;;;;6357;Washington Post;people;1;;
;;;;;6358;Washington Post;people;1;;
;;;;;6359;Washington Post;people;1;;
;;;;;6360;Washington Post;people;1;;
;;;;;6361;Washington Post;people;1;;
;;;;;6362;Washington Post;people;1;;
;;;;;6363;Washington Post;people;1;;
;;;;;6364;Washington Post;people;1;;
;;;;;6365;Washington Post;people;1;;
;;;;;6366;Washington Post;people;1;;
;;;;;6367;Washington Post;people;1;;
;;;;;6368;Washington Post;people;1;;
;;;;;6369;Washington Post;people;1;;
;;;;;6370;Washington Post;people;1;;
;;;;;6371;Washington Post;people;1;;
;;;;;6372;Washington Post;people;1;;
;;;;;6373;Washington Post;people;1;;
;;;;;6374;Washington Post;people;1;;
;;;;;6375;Washington Post;people;1;;
;;;;;6376;Washington Post;people;1;;
;;;;;6377;Washington Post;people;1;;
;;;;;6378;Washington Post;people;1;;
;;;;;6379;Washington Post;people;1;;
;;;;;6380;Washington Post;people;1;;
;;;;;6381;Washington Post;people;1;;
;;;;;6382;Washington Post;people;1;;
;;;;;6383;Washington Post;people;1;;
;;;;;6384;Washington Post;people;1;;
;;;;;6385;Washington Post;people;1;;
;;;;;6386;Washington Post;people;1;;
;;;;;6387;Washington Post;people;1;;
;;;;;6388;Washington Post;people;1;;
;;;;;6389;Washington Post;people;1;;
;;;;;6390;Washington Post;people;1;;
;;;;;6391;Washington Post;people;1;;
;;;;;6392;Washington Post;people;1;;
;;;;;6393;Washington Post;people;1;;
;;;;;6394;Washington Post;people;1;;
;;;;;6395;Washington Post;people;1;;
;;;;;6396;Washington Post;people;1;;
;;;;;6397;Washington Post;people;1;;
;;;;;6398;Washington Post;people;1;;
;;;;;6399;Washington Post;people;1;;
;;;;;6400;Washington Post;people;1;;
;;;;;6401;Washington Post;people;1;;
;;;;;6402;Washington Post;people;1;;
;;;;;6403;Washington Post;people;1;;
;;;;;6404;Washington Post;people;1;;
;;;;;6405;Washington Post;people;1;;
;;;;;6406;Washington Post;people;1;;
;;;;;6407;Washington Post;people;1;;
;;;;;6408;Washington Post;world;1;;
;;;;;6409;Washington Post;world;1;;
;;;;;6410;Washington Post;world;1;;
;;;;;6411;Washington Post;world;1;;
;;;;;6412;Washington Post;world;1;;
;;;;;6413;Washington Post;world;1;;
;;;;;6414;Washington Post;world;1;;
;;;;;6415;Washington Post;world;1;;
;;;;;6416;Washington Post;world;1;;
;;;;;6417;Washington Post;world;1;;
;;;;;6418;Washington Post;world;1;;
;;;;;6419;Washington Post;world;1;;
;;;;;6420;Washington Post;world;1;;
;;;;;6421;Washington Post;world;1;;
;;;;;6422;Washington Post;world;1;;
;;;;;6423;Washington Post;world;1;;
;;;;;6424;Washington Post;world;1;;
;;;;;6425;Washington Post;world;1;;
;;;;;6426;Washington Post;world;1;;
;;;;;6427;Washington Post;world;1;;
;;;;;6428;Washington Post;world;1;;
;;;;;6429;Washington Post;world;1;;
;;;;;6430;Washington Post;world;1;;
;;;;;6431;Washington Post;world;1;;
;;;;;6432;Washington Post;world;1;;
;;;;;6433;Washington Post;world;1;;
;;;;;6434;Washington Post;world;1;;
;;;;;6435;Washington Post;world;1;;
;;;;;6436;Washington Post;world;1;;
;;;;;6437;Washington Post;world;1;;
;;;;;6438;Washington Post;world;1;;
;;;;;6439;Washington Post;world;1;;
;;;;;6440;Washington Post;world;1;;
;;;;;6441;Washington Post;world;1;;
;;;;;6442;Washington Post;world;1;;
;;;;;6443;Washington Post;world;1;;
;;;;;6444;Washington Post;world;1;;
;;;;;6445;Washington Post;world;1;;
;;;;;6446;Washington Post;world;1;;
;;;;;6447;Washington Post;world;1;;
;;;;;6448;Washington Post;world;1;;
;;;;;6449;Washington Post;world;1;;
;;;;;6450;Washington Post;world;1;;
;;;;;6451;Washington Post;world;1;;
;;;;;6452;Washington Post;world;1;;
;;;;;6453;Washington Post;world;1;;
;;;;;6454;Washington Post;world;1;;
;;;;;6455;Washington Post;world;1;;
;;;;;6456;Washington Post;world;1;;
;;;;;6457;Washington Post;world;1;;
;;;;;6458;Washington Post;world;1;;
;;;;;6459;Washington Post;world;1;;
;;;;;6460;Washington Post;world;1;;
;;;;;6461;Washington Post;world;1;;
;;;;;6462;Washington Post;world;1;;
;;;;;6463;Washington Post;world;1;;
;;;;;6464;Washington Post;world;1;;
;;;;;6465;Washington Post;world;1;;
;;;;;6466;Washington Post;world;1;;
;;;;;6467;Washington Post;world;1;;
;;;;;6468;Washington Post;world;1;;
;;;;;6469;Washington Post;world;1;;
;;;;;6470;Washington Post;world;1;;
;;;;;6471;Washington Post;world;1;;
;;;;;6472;Washington Post;world;1;;
;;;;;6473;Washington Post;world;1;;
;;;;;6474;Washington Post;world;1;;
;;;;;6475;Washington Post;world;1;;
;;;;;6476;Washington Post;world;1;;
;;;;;6477;Washington Post;world;1;;
;;;;;6478;Washington Post;world;1;;
;;;;;6479;Washington Post;world;1;;
;;;;;6480;Washington Post;world;1;;
;;;;;6481;Washington Post;world;1;;
;;;;;6482;Washington Post;world;1;;
;;;;;6483;Washington Post;world;1;;
;;;;;6484;Washington Post;world;1;;
;;;;;6485;Washington Post;world;1;;
;;;;;6486;Washington Post;world;1;;
;;;;;6487;Washington Post;world;1;;
;;;;;6488;Washington Post;world;1;;
;;;;;6489;Washington Post;world;1;;
;;;;;6490;Washington Post;world;1;;
;;;;;6491;Washington Post;world;1;;
;;;;;6492;Washington Post;world;1;;
;;;;;6493;Washington Post;world;1;;
;;;;;6494;Washington Post;world;1;;
;;;;;6495;Washington Post;world;1;;
;;;;;6496;Washington Post;world;1;;
;;;;;6497;Washington Post;world;1;;
;;;;;6498;Washington Post;world;1;;
;;;;;6499;Washington Post;world;1;;
;;;;;6500;Washington Post;world;1;;
;;;;;6501;Washington Post;world;1;;
;;;;;6502;Washington Post;world;1;;
;;;;;6503;Washington Post;world;1;;
;;;;;6504;Washington Post;world;1;;
;;;;;6505;Washington Post;world;1;;
;;;;;6506;Washington Post;world;1;;
;;;;;6507;Washington Post;world;1;;
;;;;;6508;Washington Post;world;1;;
;;;;;6509;Washington Post;world;1;;
;;;;;6510;Washington Post;world;1;;
;;;;;6511;Washington Post;world;1;;
;;;;;6512;Washington Post;world;1;;
;;;;;6513;Washington Post;world;1;;
;;;;;6514;Washington Post;world;1;;
;;;;;6515;Washington Post;world;1;;
;;;;;6516;Washington Post;world;1;;
;;;;;6517;Washington Post;world;1;;
;;;;;6518;Washington Post;world;1;;
;;;;;6519;Washington Post;world;1;;
;;;;;6520;Washington Post;world;1;;
;;;;;6521;Washington Post;world;1;;
;;;;;6522;Washington Post;world;1;;
;;;;;6523;Washington Post;world;1;;
;;;;;6524;Washington Post;world;1;;
;;;;;6525;Washington Post;world;1;;
;;;;;6526;Washington Post;world;1;;
;;;;;6527;Washington Post;world;1;;
;;;;;6528;Washington Post;world;1;;
;;;;;6529;Washington Post;world;1;;
;;;;;6530;Washington Post;world;1;;
;;;;;6531;Washington Post;world;1;;
;;;;;6532;Washington Post;world;1;;
;;;;;6533;Washington Post;world;1;;
;;;;;6534;Washington Post;world;1;;
;;;;;6535;Washington Post;world;1;;
;;;;;6536;Washington Post;world;1;;
;;;;;6537;Washington Post;world;1;;
;;;;;6538;Washington Post;world;1;;
;;;;;6539;Washington Post;world;1;;
;;;;;6540;Washington Post;world;1;;
;;;;;6541;Washington Post;world;1;;
;;;;;6542;Washington Post;world;1;;
;;;;;6543;Washington Post;world;1;;
;;;;;6544;Washington Post;world;1;;
;;;;;6545;Washington Post;world;1;;
;;;;;6546;Washington Post;world;1;;
;;;;;6547;Washington Post;world;1;;
;;;;;6548;Washington Post;world;1;;
;;;;;6549;Washington Post;world;1;;
;;;;;6550;Washington Post;world;1;;
;;;;;6551;Washington Post;world;1;;
;;;;;6552;Washington Post;world;1;;
;;;;;6553;Washington Post;world;1;;
;;;;;6554;Washington Post;world;1;;
;;;;;6555;Washington Post;world;1;;
;;;;;6556;Washington Post;world;1;;
;;;;;6557;Washington Post;world;1;;
;;;;;6558;Washington Post;world;1;;
;;;;;6559;Washington Post;world;1;;
;;;;;6560;Washington Post;company;1;;
;;;;;6561;Washington Post;company;1;;
;;;;;6562;Washington Post;company;1;;
;;;;;6563;Washington Post;company;1;;
;;;;;6564;Washington Post;company;1;;
;;;;;6565;Washington Post;company;1;;
;;;;;6566;Washington Post;company;1;;
;;;;;6567;Washington Post;company;1;;
;;;;;6568;Washington Post;company;1;;
;;;;;6569;Washington Post;company;1;;
;;;;;6570;Washington Post;company;1;;
;;;;;6571;Washington Post;company;1;;
;;;;;6572;Washington Post;company;1;;
;;;;;6573;Washington Post;company;1;;
;;;;;6574;Washington Post;company;1;;
;;;;;6575;Washington Post;company;1;;
;;;;;6576;Washington Post;company;1;;
;;;;;6577;Washington Post;company;1;;
;;;;;6578;Washington Post;company;1;;
;;;;;6579;Washington Post;company;1;;
;;;;;6580;Washington Post;company;1;;
;;;;;6581;Washington Post;company;1;;
;;;;;6582;Washington Post;company;1;;
;;;;;6583;Washington Post;company;1;;
;;;;;6584;Washington Post;company;1;;
;;;;;6585;Washington Post;company;1;;
;;;;;6586;Washington Post;company;1;;
;;;;;6587;Washington Post;company;1;;
;;;;;6588;Washington Post;company;1;;
;;;;;6589;Washington Post;company;1;;
;;;;;6590;Washington Post;company;1;;
;;;;;6591;Washington Post;company;1;;
;;;;;6592;Washington Post;company;1;;
;;;;;6593;Washington Post;company;1;;
;;;;;6594;Washington Post;company;1;;
;;;;;6595;Washington Post;company;1;;
;;;;;6596;Washington Post;company;1;;
;;;;;6597;Washington Post;company;1;;
;;;;;6598;Washington Post;company;1;;
;;;;;6599;Washington Post;company;1;;
;;;;;6600;Washington Post;company;1;;
;;;;;6601;Washington Post;company;1;;
;;;;;6602;Washington Post;company;1;;
;;;;;6603;Washington Post;company;1;;
;;;;;6604;Washington Post;company;1;;
;;;;;6605;Washington Post;company;1;;
;;;;;6606;Washington Post;company;1;;
;;;;;6607;Washington Post;company;1;;
;;;;;6608;Washington Post;company;1;;
;;;;;6609;Washington Post;company;1;;
;;;;;6610;Washington Post;company;1;;
;;;;;6611;Washington Post;company;1;;
;;;;;6612;Washington Post;company;1;;
;;;;;6613;Washington Post;company;1;;
;;;;;6614;Washington Post;company;1;;
;;;;;6615;Washington Post;company;1;;
;;;;;6616;Washington Post;company;1;;
;;;;;6617;Washington Post;company;1;;
;;;;;6618;Washington Post;company;1;;
;;;;;6619;Washington Post;company;1;;
;;;;;6620;Washington Post;company;1;;
;;;;;6621;Washington Post;company;1;;
;;;;;6622;Washington Post;company;1;;
;;;;;6623;Washington Post;company;1;;
;;;;;6624;Washington Post;company;1;;
;;;;;6625;Washington Post;company;1;;
;;;;;6626;Washington Post;company;1;;
;;;;;6627;Washington Post;company;1;;
;;;;;6628;Washington Post;company;1;;
;;;;;6629;Washington Post;company;1;;
;;;;;6630;Washington Post;company;1;;
;;;;;6631;Washington Post;company;1;;
;;;;;6632;Washington Post;company;1;;
;;;;;6633;Washington Post;company;1;;
;;;;;6634;Washington Post;company;1;;
;;;;;6635;Washington Post;company;1;;
;;;;;6636;Washington Post;company;1;;
;;;;;6637;Washington Post;company;1;;
;;;;;6638;Washington Post;company;1;;
;;;;;6639;Washington Post;company;1;;
;;;;;6640;Washington Post;company;1;;
;;;;;6641;Washington Post;company;1;;
;;;;;6642;Washington Post;company;1;;
;;;;;6643;Washington Post;company;1;;
;;;;;6644;Washington Post;company;1;;
;;;;;6645;Washington Post;company;1;;
;;;;;6646;Washington Post;company;1;;
;;;;;6647;Washington Post;company;1;;
;;;;;6648;Washington Post;company;1;;
;;;;;6649;Washington Post;company;1;;
;;;;;6650;Washington Post;company;1;;
;;;;;6651;Washington Post;company;1;;
;;;;;6652;Washington Post;company;1;;
;;;;;6653;Washington Post;company;1;;
;;;;;6654;Washington Post;company;1;;
;;;;;6655;Washington Post;company;1;;
;;;;;6656;Washington Post;company;1;;
;;;;;6657;Washington Post;company;1;;
;;;;;6658;Washington Post;company;1;;
;;;;;6659;Washington Post;company;1;;
;;;;;6660;Washington Post;company;1;;
;;;;;6661;Washington Post;company;1;;
;;;;;6662;Washington Post;company;1;;
;;;;;6663;Washington Post;company;1;;
;;;;;6664;Washington Post;company;1;;
;;;;;6665;Washington Post;worker;1;;
;;;;;6666;Washington Post;worker;1;;
;;;;;6667;Washington Post;worker;1;;
;;;;;6668;Washington Post;worker;1;;
;;;;;6669;Washington Post;worker;1;;
;;;;;6670;Washington Post;worker;1;;
;;;;;6671;Washington Post;worker;1;;
;;;;;6672;Washington Post;worker;1;;
;;;;;6673;Washington Post;worker;1;;
;;;;;6674;Washington Post;worker;1;;
;;;;;6675;Washington Post;worker;1;;
;;;;;6676;Washington Post;worker;1;;
;;;;;6677;Washington Post;worker;1;;
;;;;;6678;Washington Post;worker;1;;
;;;;;6679;Washington Post;worker;1;;
;;;;;6680;Washington Post;worker;1;;
;;;;;6681;Washington Post;worker;1;;
;;;;;6682;Washington Post;worker;1;;
;;;;;6683;Washington Post;worker;1;;
;;;;;6684;Washington Post;worker;1;;
;;;;;6685;Washington Post;worker;1;;
;;;;;6686;Washington Post;worker;1;;
;;;;;6687;Washington Post;worker;1;;
;;;;;6688;Washington Post;worker;1;;
;;;;;6689;Washington Post;worker;1;;
;;;;;6690;Washington Post;worker;1;;
;;;;;6691;Washington Post;worker;1;;
;;;;;6692;Washington Post;worker;1;;
;;;;;6693;Washington Post;worker;1;;
;;;;;6694;Washington Post;worker;1;;
;;;;;6695;Washington Post;worker;1;;
;;;;;6696;Washington Post;worker;1;;
;;;;;6697;Washington Post;worker;1;;
;;;;;6698;Washington Post;worker;1;;
;;;;;6699;Washington Post;worker;1;;
;;;;;6700;Washington Post;worker;1;;
;;;;;6701;Washington Post;worker;1;;
;;;;;6702;Washington Post;worker;1;;
;;;;;6703;Washington Post;worker;1;;
;;;;;6704;Washington Post;worker;1;;
;;;;;6705;Washington Post;worker;1;;
;;;;;6706;Washington Post;worker;1;;
;;;;;6707;Washington Post;worker;1;;
;;;;;6708;Washington Post;worker;1;;
;;;;;6709;Washington Post;worker;1;;
;;;;;6710;Washington Post;worker;1;;
;;;;;6711;Washington Post;worker;1;;
;;;;;6712;Washington Post;worker;1;;
;;;;;6713;Washington Post;worker;1;;
;;;;;6714;Washington Post;worker;1;;
;;;;;6715;Washington Post;worker;1;;
;;;;;6716;Washington Post;worker;1;;
;;;;;6717;Washington Post;worker;1;;
;;;;;6718;Washington Post;worker;1;;
;;;;;6719;Washington Post;worker;1;;
;;;;;6720;Washington Post;worker;1;;
;;;;;6721;Washington Post;worker;1;;
;;;;;6722;Washington Post;worker;1;;
;;;;;6723;Washington Post;worker;1;;
;;;;;6724;Washington Post;worker;1;;
;;;;;6725;Washington Post;worker;1;;
;;;;;6726;Washington Post;worker;1;;
;;;;;6727;Washington Post;worker;1;;
;;;;;6728;Washington Post;worker;1;;
;;;;;6729;Washington Post;worker;1;;
;;;;;6730;Washington Post;worker;1;;
;;;;;6731;Washington Post;worker;1;;
;;;;;6732;Washington Post;worker;1;;
;;;;;6733;Washington Post;worker;1;;
;;;;;6734;Washington Post;worker;1;;
;;;;;6735;Washington Post;worker;1;;
;;;;;6736;Washington Post;worker;1;;
;;;;;6737;Washington Post;worker;1;;
;;;;;6738;Washington Post;worker;1;;
;;;;;6739;Washington Post;worker;1;;
;;;;;6740;Washington Post;worker;1;;
;;;;;6741;Washington Post;worker;1;;
;;;;;6742;Washington Post;worker;1;;
;;;;;6743;Washington Post;worker;1;;
;;;;;6744;Washington Post;worker;1;;
;;;;;6745;Washington Post;worker;1;;
;;;;;6746;Washington Post;worker;1;;
;;;;;6747;Washington Post;worker;1;;
;;;;;6748;Washington Post;worker;1;;
;;;;;6749;Washington Post;worker;1;;
;;;;;6750;Washington Post;worker;1;;
;;;;;6751;Washington Post;worker;1;;
;;;;;6752;Washington Post;worker;1;;
;;;;;6753;Washington Post;worker;1;;
;;;;;6754;Washington Post;worker;1;;
;;;;;6755;Washington Post;worker;1;;
;;;;;6756;Washington Post;worker;1;;
;;;;;6757;Washington Post;worker;1;;
;;;;;6758;Washington Post;worker;1;;
;;;;;6759;Washington Post;worker;1;;
;;;;;6760;Washington Post;worker;1;;
;;;;;6761;Washington Post;worker;1;;
;;;;;6762;Washington Post;worker;1;;
;;;;;6763;Washington Post;worker;1;;
;;;;;6764;Washington Post;health;1;;
;;;;;6765;Washington Post;health;1;;
;;;;;6766;Washington Post;health;1;;
;;;;;6767;Washington Post;health;1;;
;;;;;6768;Washington Post;health;1;;
;;;;;6769;Washington Post;health;1;;
;;;;;6770;Washington Post;health;1;;
;;;;;6771;Washington Post;health;1;;
;;;;;6772;Washington Post;health;1;;
;;;;;6773;Washington Post;health;1;;
;;;;;6774;Washington Post;health;1;;
;;;;;6775;Washington Post;health;1;;
;;;;;6776;Washington Post;health;1;;
;;;;;6777;Washington Post;health;1;;
;;;;;6778;Washington Post;health;1;;
;;;;;6779;Washington Post;health;1;;
;;;;;6780;Washington Post;health;1;;
;;;;;6781;Washington Post;health;1;;
;;;;;6782;Washington Post;health;1;;
;;;;;6783;Washington Post;health;1;;
;;;;;6784;Washington Post;health;1;;
;;;;;6785;Washington Post;health;1;;
;;;;;6786;Washington Post;health;1;;
;;;;;6787;Washington Post;health;1;;
;;;;;6788;Washington Post;health;1;;
;;;;;6789;Washington Post;health;1;;
;;;;;6790;Washington Post;health;1;;
;;;;;6791;Washington Post;health;1;;
;;;;;6792;Washington Post;health;1;;
;;;;;6793;Washington Post;health;1;;
;;;;;6794;Washington Post;health;1;;
;;;;;6795;Washington Post;health;1;;
;;;;;6796;Washington Post;health;1;;
;;;;;6797;Washington Post;health;1;;
;;;;;6798;Washington Post;health;1;;
;;;;;6799;Washington Post;health;1;;
;;;;;6800;Washington Post;health;1;;
;;;;;6801;Washington Post;health;1;;
;;;;;6802;Washington Post;health;1;;
;;;;;6803;Washington Post;health;1;;
;;;;;6804;Washington Post;health;1;;
;;;;;6805;Washington Post;health;1;;
;;;;;6806;Washington Post;health;1;;
;;;;;6807;Washington Post;health;1;;
;;;;;6808;Washington Post;health;1;;
;;;;;6809;Washington Post;health;1;;
;;;;;6810;Washington Post;health;1;;
;;;;;6811;Washington Post;health;1;;
;;;;;6812;Washington Post;health;1;;
;;;;;6813;Washington Post;health;1;;
;;;;;6814;Washington Post;health;1;;
;;;;;6815;Washington Post;health;1;;
;;;;;6816;Washington Post;health;1;;
;;;;;6817;Washington Post;health;1;;
;;;;;6818;Washington Post;health;1;;
;;;;;6819;Washington Post;health;1;;
;;;;;6820;Washington Post;health;1;;
;;;;;6821;Washington Post;health;1;;
;;;;;6822;Washington Post;health;1;;
;;;;;6823;Washington Post;health;1;;
;;;;;6824;Washington Post;health;1;;
;;;;;6825;Washington Post;health;1;;
;;;;;6826;Washington Post;health;1;;
;;;;;6827;Washington Post;health;1;;
;;;;;6828;Washington Post;health;1;;
;;;;;6829;Washington Post;health;1;;
;;;;;6830;Washington Post;health;1;;
;;;;;6831;Washington Post;health;1;;
;;;;;6832;Washington Post;health;1;;
;;;;;6833;Washington Post;health;1;;
;;;;;6834;Washington Post;health;1;;
;;;;;6835;Washington Post;health;1;;
;;;;;6836;Washington Post;health;1;;
;;;;;6837;Washington Post;health;1;;
;;;;;6838;Washington Post;health;1;;
;;;;;6839;Washington Post;health;1;;
;;;;;6840;Washington Post;health;1;;
;;;;;6841;Washington Post;health;1;;
;;;;;6842;Washington Post;health;1;;
;;;;;6843;Washington Post;health;1;;
;;;;;6844;Washington Post;health;1;;
;;;;;6845;Washington Post;health;1;;
;;;;;6846;Washington Post;health;1;;
;;;;;6847;Washington Post;health;1;;
;;;;;6848;Washington Post;health;1;;
;;;;;6849;Washington Post;health;1;;
;;;;;6850;Washington Post;health;1;;
;;;;;6851;Washington Post;health;1;;
;;;;;6852;Washington Post;health;1;;
;;;;;6853;Washington Post;health;1;;
;;;;;6854;Washington Post;health;1;;
;;;;;6855;Washington Post;health;1;;
;;;;;6856;Washington Post;health;1;;
;;;;;6857;Washington Post;health;1;;
;;;;;6858;Washington Post;health;1;;
;;;;;6859;Washington Post;uber;1;;
;;;;;6860;Washington Post;uber;1;;
;;;;;6861;Washington Post;uber;1;;
;;;;;6862;Washington Post;uber;1;;
;;;;;6863;Washington Post;uber;1;;
;;;;;6864;Washington Post;uber;1;;
;;;;;6865;Washington Post;uber;1;;
;;;;;6866;Washington Post;uber;1;;
;;;;;6867;Washington Post;uber;1;;
;;;;;6868;Washington Post;uber;1;;
;;;;;6869;Washington Post;uber;1;;
;;;;;6870;Washington Post;uber;1;;
;;;;;6871;Washington Post;uber;1;;
;;;;;6872;Washington Post;uber;1;;
;;;;;6873;Washington Post;uber;1;;
;;;;;6874;Washington Post;uber;1;;
;;;;;6875;Washington Post;uber;1;;
;;;;;6876;Washington Post;uber;1;;
;;;;;6877;Washington Post;uber;1;;
;;;;;6878;Washington Post;uber;1;;
;;;;;6879;Washington Post;uber;1;;
;;;;;6880;Washington Post;uber;1;;
;;;;;6881;Washington Post;uber;1;;
;;;;;6882;Washington Post;uber;1;;
;;;;;6883;Washington Post;uber;1;;
;;;;;6884;Washington Post;uber;1;;
;;;;;6885;Washington Post;uber;1;;
;;;;;6886;Washington Post;uber;1;;
;;;;;6887;Washington Post;uber;1;;
;;;;;6888;Washington Post;uber;1;;
;;;;;6889;Washington Post;uber;1;;
;;;;;6890;Washington Post;uber;1;;
;;;;;6891;Washington Post;uber;1;;
;;;;;6892;Washington Post;uber;1;;
;;;;;6893;Washington Post;uber;1;;
;;;;;6894;Washington Post;uber;1;;
;;;;;6895;Washington Post;uber;1;;
;;;;;6896;Washington Post;uber;1;;
;;;;;6897;Washington Post;uber;1;;
;;;;;6898;Washington Post;uber;1;;
;;;;;6899;Washington Post;uber;1;;
;;;;;6900;Washington Post;uber;1;;
;;;;;6901;Washington Post;uber;1;;
;;;;;6902;Washington Post;uber;1;;
;;;;;6903;Washington Post;uber;1;;
;;;;;6904;Washington Post;uber;1;;
;;;;;6905;Washington Post;uber;1;;
;;;;;6906;Washington Post;uber;1;;
;;;;;6907;Washington Post;uber;1;;
;;;;;6908;Washington Post;uber;1;;
;;;;;6909;Washington Post;uber;1;;
;;;;;6910;Washington Post;uber;1;;
;;;;;6911;Washington Post;uber;1;;
;;;;;6912;Washington Post;uber;1;;
;;;;;6913;Washington Post;uber;1;;
;;;;;6914;Washington Post;uber;1;;
